Symbol,Market_Cap,EBITDA_Margin,ROA,Debt_Equity,Sector,Sub_Industry,Regulatory_Risk,Contract_Risk,Debt_Risk,Execution_Complexity,IP_Dependence,Carveout_Flag
NCT,149156256,0.34201,0.04366,240.645,Industrials,Marine Shipping,2,2,3,0,0,0
NDSN,10303293440,0.29994,0.07441,79.788,Industrials,Specialty Industrial Machinery,2,2,3,0,0,0
NDRA,2220741,0.0,-0.624,6.743,Healthcare,Diagnostics & Research,4,2,3,0,0,0
NDLS,42231588,0.0437,-0.01355,,Consumer Cyclical,Restaurants,3,2,3,0,0,0
NECB,264528384,0.0,0.02495,,Financial Services,Banks - Regional,3,2,3,0,0,0
NEGG,73803304,-0.038510002,-0.10143,84.625,Consumer Cyclical,Internet Retail,3,1,3,0,0,0
NEHC,13596450,0.0,-0.96079004,,Energy,Oil & Gas E&P,4,2,3,0,0,0
NEO,1145047296,0.0012899999,-0.027,67.085,Healthcare,Diagnostics & Research,4,2,3,0,0,0
NEOG,1221394688,0.18129,0.0068300003,33.478,Healthcare,Diagnostics & Research,4,2,3,0,0,0
NEON,129228328,-2.08784,-0.21885,3.321,Technology,Electronic Components,2,2,2,0,0,0
NEOV,69841736,0.0,-0.41871,19.188,Industrials,Electrical Equipment & Parts,2,2,3,0,0,0
NEPH,20140760,0.0101,0.00033,16.436,Healthcare,Medical Instruments & Supplies,4,2,3,0,0,0
NERV,9441104,0.0,-0.2904,,Healthcare,Biotechnology,4,2,3,0,0,0
NETD,418612480,0.0,-0.00798,0.966,Financial Services,Shell Companies,3,2,1,0,0,0
NEUP,16583119,0.0,-0.41533002,1.224,Healthcare,Biotechnology,4,2,1,0,0,0
NEWT,258963408,0.48817003,0.0586,241.169,Financial Services,Banks - Regional,3,2,3,0,0,0
NEXN,540312896,0.2084,0.02925,7.007,Communication Services,Advertising Agencies,3,2,3,0,0,0
NEXT,1786632192,0.0,-0.021979999,233.175,Energy,Oil & Gas Equipment & Services,4,2,3,0,0,0
NFBK,420816064,0.0,0.00532,,Financial Services,Banks - Regional,3,2,3,0,0,0
NFE,1590615296,0.33845,0.03392,454.541,Utilities,Utilities - Regulated Gas,3,2,3,0,0,0
NGNE,133918512,0.0,-0.18495001,4.004,Healthcare,Biotechnology,4,2,3,0,0,0
NHTC,55953668,-0.027190002,-0.013049999,8.034,Consumer Cyclical,Internet Retail,3,1,3,0,0,0
NIPG,150222544,-0.02747,-0.01533,6.965,Communication Services,Entertainment,3,2,3,0,0,0
NICE,9426117632,0.27459,0.06555,15.642,Technology,Software - Application,2,3,3,0,1,0
NISN,25633158,0.057540003,0.05144,2.45,Industrials,Specialty Business Services,2,2,2,0,0,0
NIVF,2340457,0.03628,,,Healthcare,Medical Care Facilities,4,2,3,0,0,0
NITO,3770885,0.0,-0.42490003,0.153,Basic Materials,Agricultural Inputs,3,2,1,0,0,0
NKSH,152720880,0.0,0.0044,,Financial Services,Banks - Regional,3,2,3,0,0,0
NLSP,5476843,0.0,-2.27764,,Healthcare,Biotechnology,4,2,3,0,0,0
NMIH,2599872000,0.78689003,0.09942,19.185,Financial Services,Insurance - Specialty,3,2,3,0,0,0
NMRA,116074160,0.0,-0.405,0.646,Healthcare,Biotechnology,4,2,1,0,0,0
NMRK,2604647424,0.118879996,0.022119999,131.545,Real Estate,Real Estate Services,3,2,3,0,0,0
NMTC,13277048,-1.13614,-0.68864,11.635,Healthcare,Medical Devices,4,2,3,0,0,0
NNDM,313510336,-1.50172,,1.374,Technology,Computer Hardware,2,2,1,0,0,0
NN,1566907904,0.0,-0.23193,142.525,Technology,Software - Infrastructure,2,3,3,0,1,0
NNE,843408448,0.0,-0.11085,1.454,Industrials,Specialty Industrial Machinery,2,2,1,0,0,0
NNNN,267736320,0.0,0.15049,,Healthcare,Medical Instruments & Supplies,4,2,3,0,0,0
NOTV,47755712,-0.009330001,-0.04778,263.265,Healthcare,Diagnostics & Research,4,2,3,0,0,0
NODK,275684384,0.04137,0.01351,0.745,Financial Services,Insurance - Property & Casualty,3,2,1,0,0,0
NOEM,95569928,0.0,-0.291,,Financial Services,Shell Companies,3,2,3,0,0,0
NOVT,3991626496,0.19179001,0.06048,63.162,Technology,Scientific & Technical Instruments,2,2,3,0,0,0
NPCE,346439488,-0.26861998,-0.13391,915.238,Healthcare,Medical Devices,4,2,3,0,0,0
NRC,256301232,0.2885,0.17282,205.885,Healthcare,Health Information Services,4,2,3,0,0,0
NRDS,604719616,0.05148,0.02891,2.444,Communication Services,Internet Content & Information,3,2,2,0,0,0
NRIM,377572992,0.0,0.01264,,Financial Services,Banks - Regional,3,2,3,0,0,0
NRSN,22966412,0.0,-2.19643,,Healthcare,Biotechnology,4,2,3,0,0,0
NRXP,30278924,0.0,-2.2460299,,Healthcare,Biotechnology,4,2,3,0,0,0
NSIT,4297678848,0.058969997,0.03777,65.857,Technology,Electronics & Computer Distribution,2,2,3,0,0,0
NSSC,764793408,0.29691,0.17107001,3.109,Industrials,Security & Protection Services,2,2,2,0,0,0
NSTS,59742348,0.0,-0.01735,,Financial Services,Banks - Regional,3,2,3,0,0,0
NSYS,21604746,0.0165,0.00319,53.039,Healthcare,Medical Devices,4,2,3,0,0,0
NTAP,16980699136,0.24877001,0.09519,226.131,Technology,Computer Hardware,2,2,3,0,0,0
NTCL,179191504,-0.12652001,-0.117,0.429,Technology,Software - Application,2,3,1,0,1,0
NTCT,1432941440,0.16370001,0.01789,7.744,Technology,Software - Infrastructure,2,3,3,0,1,0
NTES,61273505792,0.30392998,0.096829996,8.585,Communication Services,Electronic Gaming & Multimedia,3,2,3,0,1,0
NTHI,168713104,0.0,-1.89565,,Healthcare,Biotechnology,4,2,3,0,0,0
NTIC,72970280,0.058709998,0.02289,10.234,Basic Materials,Specialty Chemicals,3,2,3,0,0,0
NTLA,700810112,0.0,-0.26799,24.106,Healthcare,Biotechnology,4,2,3,0,0,0
NTRA,19369449472,-0.11481,-0.08956,15.653,Healthcare,Diagnostics & Research,4,2,3,0,0,0
NTRB,52421260,-2.84447,-0.35794,1.785,Healthcare,Biotechnology,4,2,1,0,0,0
NTRP,28105650,0.0,-0.85835,,Consumer Cyclical,Travel Services,3,2,3,0,0,0
NTWK,25674000,0.03819,0.00932,25.707,Technology,Software - Application,2,3,3,0,1,0
NURO,9085087,-2.86465,-0.29872,0.75,Healthcare,Medical Devices,4,2,1,0,0,0
NUKK,56479168,-2.3290899,-3.97303,,Technology,Software - Application,2,3,3,0,1,0
NUVL,4438354432,0.0,-0.187,,Healthcare,Biotechnology,4,2,3,0,0,0
NUWE,4102802,-1.20458,-0.69,8.346,Healthcare,Medical Devices,4,2,3,0,0,0
NVCT,199412528,0.0,-0.65646005,,Healthcare,Biotechnology,4,2,3,0,0,0
NVDA,2624707887104,0.63846,0.57417,12.946,Technology,Semiconductors,2,2,3,0,0,0
NVA,52325200,0.0,-0.07396,6.295,Basic Materials,Other Industrial Metals & Mining,3,2,3,0,0,0
NVEC,269575488,0.62768,0.14942999,1.508,Technology,Semiconductors,2,2,1,0,0,0
NVEE,1084084480,0.12484,0.02545,34.482,Industrials,Engineering & Construction,2,2,3,0,0,0
NVFY,4774854,-0.83487,-0.7549,,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3,2,3,0,0,0
NVNI,7241538,0.0,,,Technology,Software - Application,2,3,3,0,1,0
NVMI,5211076096,0.30476,0.09287,25.447,Technology,Semiconductor Equipment & Materials,2,2,3,0,0,0
NVNO,37176104,0.0,-0.31823,2.524,Healthcare,Medical Devices,4,2,2,0,0,0
NVTS,335332800,-1.24661,-0.17952,2.103,Technology,Semiconductors,2,2,2,0,0,0
NWE,3414363392,0.36601,0.02616,108.505,Utilities,Utilities - Regulated Electric,3,2,3,0,0,0
NWBI,1403940224,0.0,0.00696,,Financial Services,Banks - Regional,3,2,3,0,0,0
NVVE,2822606,0.0,-0.52942,262.149,Consumer Cyclical,Specialty Retail,3,1,3,0,0,0
NWFL,200720320,0.0,-7e-05,,Financial Services,Banks - Regional,3,2,3,0,0,0
NWGL,23174480,-0.20101999,-0.06933,171.048,Basic Materials,Lumber & Wood Production,3,2,3,0,0,0
NWL,1900425856,0.11198,0.028380001,188.55,Consumer Defensive,Household & Personal Products,3,2,3,0,0,0
NWS,15269876736,0.13167,0.03433,32.388,Communication Services,Entertainment,3,2,3,0,0,0
NWSA,15238615040,0.13167,0.03433,32.388,Communication Services,Entertainment,3,2,3,0,0,0
NWTG,585452,-2.13729,-0.60228,1.592,Consumer Cyclical,Leisure,3,2,1,0,0,0
NWTN,106175376,0.0,-0.32597,11.806,Consumer Cyclical,Auto Manufacturers,3,2,3,0,0,0
NXGL,17661670,-0.35889,-0.21216999,46.48,Healthcare,Medical Instruments & Supplies,4,2,3,0,0,0
NXPI,41996935168,0.35048,0.09043,116.945,Technology,Semiconductors,2,2,3,0,0,0
NXPL,17449800,-0.11414,-0.12347,8.609,Technology,Software - Application,2,3,3,0,1,0
NXL,23281124,0.0,-1.23409,,Healthcare,Medical Devices,4,2,3,0,0,0
NXST,4667297280,0.33346,0.07002,298.765,Communication Services,Broadcasting,3,2,3,0,0,0
NXT,5569182208,0.26294002,0.17701,10.199,Technology,Solar,2,2,3,0,0,0
NXTC,7561809,0.0,-0.34230998,9.086,Healthcare,Biotechnology,4,2,3,0,0,0
NYXH,226616080,0.0,-0.26016,20.002,Healthcare,Medical Instruments & Supplies,4,2,3,0,0,0
NXXT,331517056,-0.22287,-0.5078,380.841,Utilities,Utilities - Renewable,3,2,3,0,0,0
NXTT,1751078,0.0,-0.00014999999,0.931,Technology,Software - Application,2,3,1,0,1,0
OABI,225949760,-2.0190198,-0.13711001,8.054,Healthcare,Biotechnology,4,2,3,0,0,0
OB,301548672,0.01274,0.0016699999,6.837,Communication Services,Internet Content & Information,3,2,3,0,0,0
OBLG,3049015,-1.62195,-0.43053,,Technology,Software - Application,2,3,3,0,1,0
OBT,242506112,0.0,0.01116,,Financial Services,Banks - Regional,3,2,3,0,0,0
OBIO,99612496,0.0,-0.46897998,50.152,Healthcare,Biotechnology,4,2,3,0,0,0
OCEA,6157622,0.0,-0.80039,,Healthcare,Biotechnology,4,2,3,0,0,0
OCC,23857868,-0.02908,-0.04516,54.443,Technology,Communication Equipment,2,2,3,0,0,0
OCG,61265692,-2.7986498,-0.04869,,Consumer Cyclical,Internet Retail,3,1,3,0,0,0
OCFC,875428608,0.0,0.00745,,Financial Services,Banks - Regional,3,2,3,0,0,0
OCCI,150111360,0.0,0.06415,54.278,Financial Services,Asset Management,3,2,3,0,0,0
OCS,775200000,0.0,-0.38987,1.608,Healthcare,Biotechnology,4,2,1,0,0,0
OCGN,195532592,0.0,-0.46566,109.689,Healthcare,Biotechnology,4,2,3,0,0,0
OCTO,2587597,-0.11731,-0.08725,223.805,Consumer Cyclical,Packaging & Containers,3,2,3,0,0,0
OCSL,1114423808,0.0,0.05948,110.535,Financial Services,Asset Management,3,2,3,0,0,0
OCUL,1018535936,-2.6614401,-0.30525,24.032,Healthcare,Biotechnology,4,2,3,0,0,0
ODFL,33316427776,0.32479,0.17538999,3.965,Industrials,Trucking,2,2,2,0,0,0
ODP,389725184,0.038629998,0.038429998,163.817,Consumer Cyclical,Specialty Retail,3,1,3,0,0,0
ODYS,93766976,0.0,-0.33615002,5.739,Technology,Scientific & Technical Instruments,2,2,3,0,0,0
ODD,2325248768,0.19385,0.17125,8.045,Technology,Software - Infrastructure,2,3,3,0,1,0
OGI,129257272,-0.09053001,,2.772,Healthcare,Drug Manufacturers - Specialty & Generic,4,2,2,0,0,0
OLED,5131884544,0.43685,0.085260004,1.422,Technology,Electronic Components,2,2,1,0,0,0
OKYO,36312164,0.0,,,Healthcare,Biotechnology,4,2,3,0,0,0
OKTA,17643274240,0.00958,-0.00427,15.394,Technology,Software - Infrastructure,2,3,3,0,1,0
OLB,2647402,-0.53844,-0.30909002,22.266,Technology,Software - Infrastructure,2,3,3,0,1,0
OLLI,6936675840,0.12918,0.064229995,33.32,Consumer Defensive,Discount Stores,3,2,3,0,0,0
OM,169916160,-0.89799005,-0.22859,752.668,Healthcare,Medical Devices,4,2,3,0,0,0
OLMA,233015888,0.0,-0.24429001,0.349,Healthcare,Biotechnology,4,2,1,0,0,0
OMAB,3565871616,0.58649,0.19257,108.693,Industrials,Airports & Air Services,2,2,3,0,0,0
OMCL,1455899136,0.056479998,0.00158,30.768,Healthcare,Health Information Services,4,2,3,0,0,0
OMH,4549474,-0.74498004,-0.35792,16.205,Real Estate,Real Estate Services,3,2,3,0,0,0
ONB,5846602752,0.0,0.01051,,Financial Services,Banks - Regional,3,2,3,0,0,0
ON,14721069056,0.36033002,0.0874,41.331,Technology,Semiconductors,2,2,3,0,0,0
ONC,25024280576,-0.105500005,-0.06066,32.407,Healthcare,Biotechnology,4,2,3,0,0,0
ONCY,43219444,0.0,-0.74106,17.784,Healthcare,Biotechnology,4,2,3,0,0,0
ONCO,843621,0.0,-0.19143999,24.665,Healthcare,Biotechnology,4,2,3,0,0,0
ONDS,81955976,0.0,-0.21439,365.65,Technology,Communication Equipment,2,2,3,0,0,0
ONEG,22880000,0.02619,,391.464,Industrials,Engineering & Construction,2,2,3,0,0,0
ONFO,5126887,-0.21867001,-0.1821,32.262,Communication Services,Internet Content & Information,3,2,3,0,0,0
ONMD,16203583,0.0,-1.7622701,,Healthcare,Health Information Services,4,2,3,0,0,0
ONVO,3924000,0.0,-1.2336,291.209,Healthcare,Biotechnology,4,2,3,0,0,0
OP,5403586,-0.05548,-0.061300002,,Industrials,Marine Shipping,2,2,3,0,0,0
OPBK,160776144,0.0,0.00934,,Financial Services,Banks - Regional,3,2,3,0,0,0
OPAL,236775712,0.09297,0.00764,68.963,Utilities,Utilities - Regulated Gas,3,2,3,0,0,0
OPEN,713244096,-0.048130002,-0.05528,324.965,Real Estate,Real Estate Services,3,2,3,0,0,0
OPCH,5533380096,0.07709,0.060599998,86.736,Healthcare,Medical Care Facilities,4,2,3,0,0,0
OPK,1078463744,-0.24593,-0.081190005,36.943,Healthcare,Diagnostics & Research,4,2,3,0,0,0
OPOF,188298000,0.0,0.00656,,Financial Services,Banks - Regional,3,2,3,0,0,0
OPRA,1321009408,0.22461,0.05588,1.02,Communication Services,Internet Content & Information,3,2,1,0,0,0
OPRT,160074944,0.0,-0.023699999,797.731,Financial Services,Credit Services,3,2,3,0,0,0
OPT,524819488,0.0,-0.73342,,Healthcare,Biotechnology,4,2,3,0,0,0
OPTN,91624920,-0.205,-0.08625,,Healthcare,Drug Manufacturers - Specialty & Generic,4,2,3,0,0,0
ORGN,78719000,-1.88294,-0.10361,2.862,Basic Materials,Chemicals,3,2,2,0,0,0
OPXS,38138972,0.16204001,0.1373,11.482,Industrials,Aerospace & Defense,2,2,3,0,0,0
ORGO,475604992,0.079959996,0.028080001,11.241,Healthcare,Drug Manufacturers - Specialty & Generic,4,2,3,0,0,0
ORIC,306125504,0.0,-0.33948,3.849,Healthcare,Biotechnology,4,2,2,0,0,0
ORIS,21545834,0.37203,0.04887,4.338,Consumer Defensive,Packaged Foods,3,2,3,0,0,0
ORKA,275936480,0.0,,0.253,Healthcare,Biotechnology,4,2,1,0,0,0
ORLY,78611808256,0.22226,0.14129,,Consumer Cyclical,Specialty Retail,3,1,3,0,0,0
ORKT,15748120,-0.30136,-0.25784,96.086,Technology,Software - Application,2,3,3,0,1,0
ORMP,87011568,0.0,-0.04251,0.256,Healthcare,Biotechnology,4,2,1,0,0,0
ORRF,513187072,0.0,0.00518,,Financial Services,Banks - Regional,3,2,3,0,0,0
OS,4667402752,-0.64542,-0.33712003,3.787,Technology,Software - Infrastructure,2,3,2,0,1,0
OSBC,654535808,0.0,0.015,,Financial Services,Banks - Regional,3,2,3,0,0,0
OSIS,3098462976,0.14854,0.065019995,89.692,Technology,Electronic Components,2,2,3,0,0,0
OSPN,550113280,0.24350001,0.10122,4.368,Technology,Software - Infrastructure,2,3,3,0,1,0
OSS,44565696,-0.22516,-0.19596,10.432,Technology,Computer Hardware,2,2,3,0,0,0
OSRH,28337190,,,,,,3,2,3,0,0,0
OST,26908830,-0.17896,-0.11185,414.065,Technology,Electronic Components,2,2,3,0,0,0
OTLK,40449048,0.0,-2.68108,,Healthcare,Biotechnology,4,2,3,0,0,0
OTLY,278330400,-0.099180005,-0.07634,463.096,Consumer Defensive,Packaged Foods,3,2,3,0,0,0
OTRK,6368953,-1.5464,-0.53138,72.475,Healthcare,Health Information Services,4,2,3,0,0,0
OUST,381738592,-0.84915,-0.21457,11.193,Technology,Electronic Components,2,2,3,0,0,0
OVBC,139916704,0.0,0.0077,,Financial Services,Banks - Regional,3,2,3,0,0,0
OVID,18124124,0.0,-0.30899,21.627,Healthcare,Biotechnology,4,2,3,0,0,0
OVLY,198738640,0.0,0.0133299995,,Financial Services,Banks - Regional,3,2,3,0,0,0
PAA,11682681856,0.0541,0.03902,61.064,Energy,Oil & Gas Midstream,4,2,3,0,0,0
OZK,4274918656,0.0,0.01977,,Financial Services,Banks - Regional,3,2,3,0,0,0
PACB,411035744,-1.61983,-0.12085,132.736,Healthcare,Medical Devices,4,2,3,0,0,0
PAGP,4135796992,0.04709,0.02955,55.635,Energy,Oil & Gas Midstream,4,2,3,0,0,0
PAHC,717723776,0.1254,0.055999998,320.403,Healthcare,Drug Manufacturers - Specialty & Generic,4,2,3,0,0,0
PAL,207890688,0.05549,-0.01962,27.686,Industrials,Integrated Freight & Logistics,2,2,3,0,0,0
PALI,3125722,0.0,-0.74498004,2.256,Healthcare,Biotechnology,4,2,2,0,0,0
PAMT,288290944,0.09749,-0.02463,117.323,Industrials,Trucking,2,2,3,0,0,0
PANL,276951840,0.14691,0.03689,83.716,Industrials,Marine Shipping,2,2,3,0,0,0
PARA,7782225408,0.09985,0.03165,94.345,Communication Services,Entertainment,3,2,3,0,0,0
PASG,22491470,0.0,-0.32202998,41.586,Healthcare,Biotechnology,4,2,3,0,0,0
PAVM,11194636,0.0,-0.8719,,Healthcare,Medical Devices,4,2,3,0,0,0
PATK,2691127040,0.11427,0.05777,134.944,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3,2,3,0,0,0
PAVS,90231440,-0.3717,-0.07981,44.291,Consumer Defensive,Packaged Foods,3,2,3,0,0,0
PAYO,2249087488,0.17287001,0.01317,2.806,Technology,Software - Infrastructure,2,3,2,0,1,0
PAYS,106957920,0.120179996,0.00392,9.619,Technology,Software - Infrastructure,2,3,3,0,1,0
PBBK,34653932,0.0,,,Financial Services,Banks - Regional,3,2,3,0,0,0
PBFS,278499136,0.0,,,Financial Services,Banks - Regional,3,2,3,0,0,0
PBHC,93388648,0.0,0.00354,,Financial Services,Banks - Regional,3,2,3,0,0,0
PBM,2046715,0.0,-1.37785,,Healthcare,Biotechnology,4,2,3,0,0,0
PBPB,255256816,0.05387,0.0297,267.029,Consumer Cyclical,Restaurants,3,2,3,0,0,0
PBYI,135933600,0.18436001,0.08721,80.415,Healthcare,Biotechnology,4,2,3,0,0,0
PC,13600000,-0.26911,-0.12953,,Industrials,Specialty Business Services,2,2,3,0,0,0
PCB,246413296,0.0,0.00882,,Financial Services,Banks - Regional,3,2,3,0,0,0
PCH,3093871360,0.13699001,0.0063099996,51.869,Real Estate,REIT - Specialty,3,2,3,0,0,0
PCLA,17648410,-0.54375,-0.23447001,157.046,Communication Services,Telecom Services,3,2,3,0,0,0
PCSA,1370002,0.0,-1.67082,4.334,Healthcare,Biotechnology,4,2,3,0,0,0
PCTY,10270949376,0.20738001,0.03529,14.09,Technology,Software - Application,2,3,3,0,1,0
PCT,1062119040,0.0,-0.09889,234.333,Industrials,Pollution & Treatment Controls,2,2,3,0,0,0
PCYO,247751296,0.49273998,0.053150002,5.268,Utilities,Utilities - Regulated Water,3,2,3,0,0,0
PDCO,2737379328,0.04851,0.04853,88.874,Healthcare,Medical Distribution,4,2,3,0,0,0
PDFS,695834560,0.03042,0.00193,2.105,Technology,Software - Application,2,3,2,0,1,0
PDD,122697834496,0.2773,0.15886,3.385,Consumer Cyclical,Internet Retail,3,1,2,0,0,0
PDLB,255652176,0.0,0.00379,,Financial Services,Banks - Regional,3,2,3,0,0,0
PDYN,206739632,0.0,-0.29049,,Technology,Software - Infrastructure,2,3,3,0,1,0
PDSB,43729872,0.0,-0.43343,114.853,Healthcare,Biotechnology,4,2,3,0,0,0
PEBK,140089232,0.0,0.00995,,Financial Services,Banks - Regional,3,2,3,0,0,0
PECO,4777084928,0.62137,0.02175,80.268,Real Estate,REIT - Retail,3,1,3,0,0,0
PEBO,963452096,0.0,0.01273,,Financial Services,Banks - Regional,3,2,3,0,0,0
PENG,861525440,0.1016,0.0278,118.161,Technology,Information Technology Services,2,2,3,0,0,0
PEGA,5816214016,0.119160004,0.061300002,93.883,Technology,Software - Application,2,3,3,0,1,0
PENN,2246791424,0.09053001,0.0064600003,393.549,Consumer Cyclical,Resorts & Casinos,3,2,3,0,0,0
PEP,197660622848,0.18879,0.08989,262.787,Consumer Defensive,Beverages - Non-Alcoholic,3,2,3,0,0,0
PEPG,38250108,0.0,-0.41564998,15.732,Healthcare,Biotechnology,4,2,3,0,0,0
PET,6458412,-0.11310001,-0.16966999,,Technology,Software - Application,2,3,3,0,1,0
PESI,135264464,-0.23509,-0.11123,7.795,Industrials,Waste Management,2,2,3,0,0,0
PERI,345435328,0.02042,0.00339,3.085,Communication Services,Internet Content & Information,3,2,2,0,0,0
PETS,64654848,0.03331,0.0093,1.149,Healthcare,Pharmaceutical Retailers,4,1,1,0,0,0
PETZ,10762040,-1.94799,-0.121429995,11.593,Consumer Cyclical,Restaurants,3,2,3,0,0,0
PFBC,1008344832,0.0,0.01924,,Financial Services,Banks - Regional,3,2,3,0,0,0
PEV,15858296,-0.95264,-0.43415,56.595,Consumer Cyclical,Auto Manufacturers,3,2,3,0,0,0
PFG,16188985344,0.13493,0.0038800002,40.609,Financial Services,Asset Management,3,2,3,0,0,0
PFIS,406580832,0.0,0.0019200001,,Financial Services,Banks - Regional,3,2,3,0,0,0
PGC,433570368,0.0,0.00489,,Financial Services,Banks - Regional,3,2,3,0,0,0
PGEN,376375040,0.0,-0.39952,14.286,Healthcare,Biotechnology,4,2,3,0,0,0
PGHL,10874160,0.16623,0.06204,61.751,Industrials,Engineering & Construction,2,2,3,0,0,0
PGNY,1901299968,0.060510002,0.06183,4.566,Healthcare,Healthcare Plans,4,2,3,0,0,0
PGY,711568960,0.09658,0.03548,131.992,Technology,Software - Infrastructure,2,3,3,0,1,0
PHH,343394688,0.34276,0.18551001,4.669,Consumer Defensive,Household & Personal Products,3,2,3,0,0,0
PHIO,7883947,0.0,-0.60113996,,Healthcare,Biotechnology,4,2,3,0,0,0
PHAT,286208064,0.0,-0.43783,,Healthcare,Biotechnology,4,2,3,0,0,0
PHLT,189506816,-0.05856,-0.05914,11.562,Healthcare,Health Information Services,4,2,3,0,0,0
PHUN,51233576,0.0,-0.14288001,0.87,Technology,Software - Application,2,3,1,0,1,0
PHVS,648467840,0.0,-0.33102,0.039,Healthcare,Biotechnology,4,2,1,0,0,0
PI,1881231488,0.028180001,-0.00482,195.378,Technology,Semiconductors,2,2,3,0,0,0
PITA,11312026,,,,,,3,2,3,0,0,0
PINC,1890220928,0.26933,0.040149998,9.784,Healthcare,Health Information Services,4,2,3,0,0,0
PKBK,207127072,0.0,0.01321,,Financial Services,Banks - Regional,3,2,3,0,0,0
PKOH,273377504,0.07716,0.043520004,197.923,Industrials,Specialty Industrial Machinery,2,2,3,0,0,0
PLAB,1127584512,0.34668,0.08221,0.177,Technology,Semiconductor Equipment & Materials,2,2,1,0,0,0
PLAY,607987008,0.2318,0.045250002,1444.704,Communication Services,Entertainment,3,2,3,0,0,0
PLBY,92415896,-0.15287,-0.05,1268.949,Consumer Cyclical,Leisure,3,2,3,0,0,0
PLBC,236980800,0.0,0.0177,,Financial Services,Banks - Regional,3,2,3,0,0,0
PLCE,90517800,0.015700001,-0.01071,,Consumer Cyclical,Apparel Manufacturing,3,1,3,0,0,0
PLL,132538736,-0.20847,-0.03608,10.446,Basic Materials,Other Industrial Metals & Mining,3,2,3,0,0,0
PLTK,1857838848,0.24316,0.08895001,,Communication Services,Electronic Gaming & Multimedia,3,2,3,0,1,0
PLPC,676125056,0.12117,0.054279998,8.806,Industrials,Electrical Equipment & Parts,2,2,3,0,0,0
PLRZ,14371807,0.0,-0.26654,,Healthcare,Biotechnology,4,2,3,0,0,0
PLSE,1046780352,0.0,-0.36699,7.747,Healthcare,Medical Instruments & Supplies,4,2,3,0,0,0
PLUG,1083421056,-1.6411301,-0.16409001,59.667,Industrials,Electrical Equipment & Parts,2,2,3,0,0,0
PLYA,1640659968,0.2505,0.05126,223.235,Consumer Cyclical,Resorts & Casinos,3,2,3,0,0,0
PLUS,1539492608,0.07761,0.05118,15.539,Technology,Software - Application,2,3,3,0,1,0
PLUT,35197500,0.0,-0.09636,0.801,Financial Services,Capital Markets,3,2,1,0,0,0
PLXS,3222651136,0.06889,0.03809,19.764,Technology,Electronic Components,2,2,3,0,0,0
PMCB,7824618,0.0,-0.048860002,,Healthcare,Biotechnology,4,2,3,0,0,0
PMEC,31259506,-0.06683,-0.09706,118.264,Industrials,Specialty Business Services,2,2,3,0,0,0
PMVP,45182232,0.0,-0.23918,0.676,Healthcare,Biotechnology,4,2,1,0,0,0
PMN,18060784,0.0,-0.4335,,Healthcare,Biotechnology,4,2,3,0,0,0
PMTS,264488976,0.16482,0.122,,Financial Services,Credit Services,3,2,3,0,0,0
PNTG,862815808,0.06264,0.03838,87.539,Healthcare,Medical Care Facilities,4,2,3,0,0,0
PNBK,5367694,0.0,-0.027880002,,Financial Services,Banks - Regional,3,2,3,0,0,0
PNRG,317926432,0.59492,0.14679,1.626,Energy,Oil & Gas E&P,4,2,1,0,0,0
POAI,8695825,0.0,-0.70523,,Healthcare,Medical Instruments & Supplies,4,2,3,0,0,0
POCI,29785782,-0.19088,-0.13391,32.583,Healthcare,Medical Instruments & Supplies,4,2,3,0,0,0
PN,82350000,0.02895,0.022780001,15.323,Technology,Solar,2,2,3,0,0,0
